# Residuals   
# Time        	Ux            	Uy            	Uz            	p             
0             	N/A	N/A
1             	1.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00
2             	3.529964e-01	3.651033e-01	3.562974e-01	4.303858e-04
3             	4.795346e-01	4.101955e-01	2.764283e-01	7.684406e-05
4             	4.407387e-01	4.517619e-01	3.962296e-01	8.997240e-05
5             	5.366963e-01	5.474345e-01	5.559240e-01	7.545691e-04
6             	2.115552e-01	1.512548e-01	1.418731e-01	3.307125e-04
7             	1.507612e-01	1.275933e-01	1.261180e-01	2.391423e-04
8             	9.197050e-02	8.577702e-02	8.792120e-02	1.920613e-03
9             	1.372768e-01	9.223838e-02	9.777677e-02	3.687127e-04
10            	7.639691e-02	7.308073e-02	7.087261e-02	3.111146e-04
11            	5.184532e-02	7.482531e-02	6.447852e-02	2.046943e-03
12            	7.210607e-02	7.315378e-02	7.172616e-02	4.703597e-04
13            	4.788953e-02	5.952827e-02	5.773340e-02	4.273832e-04
14            	3.829989e-02	4.904335e-02	4.837770e-02	1.111553e-01
15            	4.568681e-02	4.995840e-02	5.148549e-02	4.597302e-04
16            	3.296622e-02	4.981931e-02	4.796121e-02	4.430472e-04
17            	2.617480e-02	4.493575e-02	4.314272e-02	1.969846e-03
18            	3.030809e-02	4.233860e-02	4.234407e-02	1.008505e-03
19            	2.580008e-02	4.124272e-02	4.093756e-02	1.273901e-03
20            	2.134952e-02	4.174555e-02	4.203046e-02	2.058183e-03
21            	2.212772e-02	4.325991e-02	4.405627e-02	7.126644e-04
22            	2.049412e-02	4.257135e-02	4.217657e-02	7.678457e-04
23            	1.813055e-02	3.980970e-02	3.914125e-02	1.735303e-03
24            	1.837023e-02	3.942229e-02	3.817528e-02	8.787115e-02
25            	1.772782e-02	4.075115e-02	3.899672e-02	9.406999e-03
26            	1.599703e-02	4.247195e-02	4.034447e-02	2.139687e-03
27            	1.570405e-02	4.262817e-02	4.027513e-02	1.293892e-03
28            	1.635971e-02	4.167881e-02	3.889235e-02	1.344674e-03
29            	1.586435e-02	4.126046e-02	3.787982e-02	1.686230e-03
30            	1.540480e-02	4.145832e-02	3.756718e-02	2.508505e-03
31            	1.533898e-02	4.254627e-02	3.814921e-02	3.018490e-03
32            	1.464264e-02	4.357302e-02	3.896603e-02	2.327096e-03
33            	1.433416e-02	4.336436e-02	3.864680e-02	1.765638e-03
34            	1.453256e-02	4.285489e-02	3.802080e-02	1.496068e-03
35            	1.446835e-02	4.274449e-02	3.793725e-02	1.508236e-03
36            	1.402079e-02	4.303087e-02	3.803607e-02	1.718538e-03
37            	1.362350e-02	4.339872e-02	3.808906e-02	1.918028e-03
38            	1.332962e-02	4.358478e-02	3.817789e-02	1.983462e-03
39            	1.315273e-02	4.354745e-02	3.834519e-02	1.790633e-03
40            	1.295036e-02	4.340523e-02	3.829573e-02	1.609966e-03
41            	1.269826e-02	4.331111e-02	3.814929e-02	1.536772e-03
42            	1.244282e-02	4.317566e-02	3.797469e-02	1.543874e-03
43            	1.218293e-02	4.294010e-02	3.771678e-02	1.566984e-03
44            	1.199740e-02	4.264843e-02	3.763536e-02	1.591811e-03
45            	1.183506e-02	4.237332e-02	3.758674e-02	1.529928e-03
46            	1.158452e-02	4.217358e-02	3.750545e-02	1.478614e-03
47            	1.129806e-02	4.210364e-02	3.746407e-02	1.425198e-03
48            	1.107830e-02	4.211406e-02	3.749078e-02	1.375813e-03
49            	1.096788e-02	4.198886e-02	3.748545e-02	1.338076e-03
50            	1.089220e-02	4.186440e-02	3.736264e-02	1.312209e-03
51            	1.074544e-02	4.176493e-02	3.725484e-02	1.300184e-03
52            	1.054269e-02	4.182555e-02	3.732307e-02	1.268587e-03
53            	1.036920e-02	4.202024e-02	3.764471e-02	1.243411e-03
54            	1.025094e-02	4.224421e-02	3.797212e-02	1.220429e-03
55            	1.014620e-02	4.242291e-02	3.819527e-02	1.220500e-03
56            	1.001616e-02	4.257105e-02	3.837673e-02	1.218965e-03
57            	9.863241e-03	4.293972e-02	3.875227e-02	1.217954e-03
58            	9.710183e-03	4.344829e-02	3.928658e-02	1.211335e-03
59            	9.571483e-03	4.393061e-02	3.978831e-02	1.219082e-03
60            	9.447616e-03	4.427388e-02	4.011166e-02	1.239447e-03
61            	9.323552e-03	4.454779e-02	4.028048e-02	1.267561e-03
62            	9.199597e-03	4.480481e-02	4.049175e-02	1.296642e-03
63            	9.091800e-03	4.505595e-02	4.070593e-02	1.318952e-03
64            	9.016553e-03	4.517629e-02	4.078626e-02	1.331398e-03
65            	8.977656e-03	4.515639e-02	4.063071e-02	1.344318e-03
66            	8.945741e-03	4.495334e-02	4.025415e-02	1.370872e-03
67            	8.893493e-03	4.478435e-02	3.988759e-02	1.402717e-03
68            	8.825191e-03	4.470576e-02	3.958277e-02	1.430826e-03
69            	8.753911e-03	4.458100e-02	3.923066e-02	1.445867e-03
70            	8.665330e-03	4.434165e-02	3.877025e-02	1.452362e-03
71            	8.543589e-03	4.411349e-02	3.821094e-02	1.446658e-03
72            	8.389359e-03	4.398332e-02	3.763786e-02	1.432470e-03
73            	8.187007e-03	4.388261e-02	3.721130e-02	1.409081e-03
74            	7.977715e-03	4.377838e-02	3.680377e-02	1.373480e-03
75            	7.790013e-03	4.371339e-02	3.641525e-02	1.341704e-03
76            	7.606433e-03	4.370390e-02	3.600959e-02	1.312651e-03
77            	7.424292e-03	4.365415e-02	3.564376e-02	1.276278e-03
78            	7.231714e-03	4.348209e-02	3.522125e-02	1.237309e-03
79            	7.055948e-03	4.321304e-02	3.476213e-02	1.199828e-03
80            	6.899197e-03	4.298165e-02	3.437265e-02	1.164810e-03
81            	6.766966e-03	4.282161e-02	3.403038e-02	1.127242e-03
82            	6.638324e-03	4.271723e-02	3.371740e-02	1.085710e-03
83            	6.509454e-03	4.260130e-02	3.338293e-02	1.048781e-03
84            	6.385537e-03	4.245572e-02	3.304395e-02	1.016442e-03
85            	6.275000e-03	4.228069e-02	3.272674e-02	9.880627e-04
86            	6.183323e-03	4.210119e-02	3.242992e-02	9.614388e-04
87            	6.095988e-03	4.189492e-02	3.212996e-02	9.380550e-04
88            	6.003361e-03	4.164080e-02	3.186251e-02	9.180884e-04
89            	5.903148e-03	4.131814e-02	3.166364e-02	9.009155e-04
90            	5.802098e-03	4.091621e-02	3.151530e-02	8.834919e-04
91            	5.701140e-03	4.049558e-02	3.137228e-02	8.632771e-04
92            	5.600850e-03	4.003538e-02	3.119972e-02	8.428525e-04
93            	5.504555e-03	3.952192e-02	3.098310e-02	8.263129e-04
94            	5.406313e-03	3.894162e-02	3.074572e-02	8.102578e-04
95            	5.303435e-03	3.829579e-02	3.050411e-02	7.949546e-04
96            	5.196639e-03	3.762094e-02	3.021913e-02	7.792683e-04
97            	5.084566e-03	3.692540e-02	2.988188e-02	7.639596e-04
98            	4.968219e-03	3.622556e-02	2.951956e-02	7.483789e-04
99            	4.845460e-03	3.552725e-02	2.915351e-02	7.313030e-04
100           	4.716446e-03	3.484628e-02	2.880665e-02	7.133662e-04
101           	4.581882e-03	3.419474e-02	2.846394e-02	6.944017e-04
102           	4.441824e-03	3.356055e-02	2.811293e-02	6.763101e-04
103           	4.294057e-03	3.290824e-02	2.775612e-02	6.600935e-04
104           	4.141633e-03	3.223844e-02	2.741090e-02	6.426734e-04
105           	3.987140e-03	3.151313e-02	2.702557e-02	6.257648e-04
106           	3.831874e-03	3.068782e-02	2.656638e-02	6.113800e-04
107           	3.678528e-03	2.976481e-02	2.605265e-02	5.976971e-04
108           	3.530147e-03	2.877377e-02	2.549615e-02	5.845870e-04
109           	3.386995e-03	2.773810e-02	2.488851e-02	5.723690e-04
110           	3.249951e-03	2.669016e-02	2.423960e-02	5.594918e-04
111           	3.117385e-03	2.567476e-02	2.356692e-02	5.467675e-04
112           	2.990132e-03	2.472382e-02	2.289358e-02	5.340771e-04
113           	2.867602e-03	2.387828e-02	2.224378e-02	5.218880e-04
114           	2.752076e-03	2.315505e-02	2.162416e-02	5.098187e-04
115           	2.644304e-03	2.256454e-02	2.107276e-02	4.975533e-04
116           	2.544199e-03	2.205040e-02	2.056688e-02	4.862357e-04
117           	2.451550e-03	2.155393e-02	2.008811e-02	4.761843e-04
118           	2.367395e-03	2.105447e-02	1.963229e-02	4.645515e-04
119           	2.288190e-03	2.051464e-02	1.921450e-02	4.524091e-04
120           	2.213557e-03	1.995244e-02	1.882264e-02	4.410922e-04
121           	2.142759e-03	1.938086e-02	1.844238e-02	4.313425e-04
122           	2.075411e-03	1.881265e-02	1.807438e-02	4.232134e-04
123           	2.012224e-03	1.828383e-02	1.771085e-02	4.151254e-04
124           	1.951530e-03	1.778395e-02	1.732400e-02	4.066120e-04
125           	1.892599e-03	1.723611e-02	1.685613e-02	3.973615e-04
126           	1.837376e-03	1.671833e-02	1.638420e-02	3.868894e-04
127           	1.784500e-03	1.621008e-02	1.590752e-02	3.752337e-04
128           	1.734130e-03	1.575717e-02	1.548827e-02	3.626059e-04
129           	1.686390e-03	1.528663e-02	1.507600e-02	3.503817e-04
130           	1.641050e-03	1.478704e-02	1.466416e-02	3.388341e-04
131           	1.597769e-03	1.427173e-02	1.425083e-02	3.272258e-04
132           	1.555998e-03	1.376622e-02	1.383852e-02	3.163413e-04
133           	1.515344e-03	1.327429e-02	1.343174e-02	3.058660e-04
134           	1.476580e-03	1.279187e-02	1.303532e-02	2.957410e-04
135           	1.438955e-03	1.233088e-02	1.265987e-02	2.867489e-04
136           	1.402663e-03	1.189258e-02	1.230837e-02	2.778872e-04
137           	1.368522e-03	1.145710e-02	1.195652e-02	2.702345e-04
138           	1.336834e-03	1.102816e-02	1.160467e-02	2.633827e-04
139           	1.307052e-03	1.062867e-02	1.127755e-02	2.569937e-04
140           	1.278890e-03	1.025295e-02	1.096647e-02	2.500884e-04
141           	1.252079e-03	9.889537e-03	1.065473e-02	2.426389e-04
142           	1.226340e-03	9.532935e-03	1.034421e-02	2.353060e-04
143           	1.201875e-03	9.200875e-03	1.005343e-02	2.282088e-04
144           	1.178875e-03	8.894679e-03	9.786006e-03	2.213544e-04
145           	1.157007e-03	8.601800e-03	9.529940e-03	2.148567e-04
146           	1.136742e-03	8.343235e-03	9.293577e-03	2.100232e-04
147           	1.117143e-03	8.071096e-03	9.041893e-03	2.048979e-04
148           	1.098384e-03	7.807852e-03	8.790636e-03	1.985003e-04
149           	1.080336e-03	7.574759e-03	8.557640e-03	1.922218e-04
150           	1.062842e-03	7.354621e-03	8.330903e-03	1.863124e-04
151           	1.046224e-03	7.172927e-03	8.133848e-03	1.814291e-04
152           	1.030071e-03	7.004216e-03	7.947529e-03	1.768411e-04
153           	1.013939e-03	6.830544e-03	7.764518e-03	1.722843e-04
154           	9.981015e-04	6.655021e-03	7.588362e-03	1.675035e-04
155           	9.827572e-04	6.489970e-03	7.427311e-03	1.629470e-04
156           	9.680163e-04	6.340799e-03	7.284262e-03	1.589533e-04
157           	9.539065e-04	6.203292e-03	7.157643e-03	1.553541e-04
158           	9.403530e-04	6.071526e-03	7.041120e-03	1.521222e-04
159           	9.276733e-04	5.953175e-03	6.936715e-03	1.497384e-04
160           	9.153122e-04	5.821898e-03	6.821250e-03	1.463372e-04
161           	9.039651e-04	5.717049e-03	6.727813e-03	1.438991e-04
162           	8.932835e-04	5.614787e-03	6.639433e-03	1.415841e-04
163           	8.829983e-04	5.516073e-03	6.553973e-03	1.390582e-04
164           	8.731269e-04	5.425060e-03	6.472196e-03	1.366456e-04
165           	8.635078e-04	5.341602e-03	6.394313e-03	1.345699e-04
166           	8.542280e-04	5.262792e-03	6.322598e-03	1.328323e-04
167           	8.453179e-04	5.188211e-03	6.256054e-03	1.314588e-04
168           	8.367717e-04	5.115727e-03	6.191821e-03	1.300244e-04
169           	8.284697e-04	5.048059e-03	6.129242e-03	1.282856e-04
170           	8.206121e-04	4.984386e-03	6.067920e-03	1.262954e-04
171           	8.130858e-04	4.926887e-03	6.011457e-03	1.242453e-04
172           	8.058603e-04	4.873662e-03	5.961511e-03	1.222885e-04
173           	7.988556e-04	4.822582e-03	5.914373e-03	1.206936e-04
174           	7.919593e-04	4.775221e-03	5.869479e-03	1.190869e-04
175           	7.851437e-04	4.731954e-03	5.825582e-03	1.174159e-04
176           	7.784943e-04	4.691725e-03	5.782902e-03	1.156170e-04
177           	7.721260e-04	4.651756e-03	5.738708e-03	1.139817e-04
178           	7.660217e-04	4.609931e-03	5.692206e-03	1.125312e-04
179           	7.600361e-04	4.567464e-03	5.645428e-03	1.114122e-04
180           	7.541206e-04	4.525379e-03	5.598337e-03	1.102752e-04
181           	7.483741e-04	4.484436e-03	5.551357e-03	1.091628e-04
182           	7.428693e-04	4.443132e-03	5.503909e-03	1.077716e-04
183           	7.375325e-04	4.399677e-03	5.455891e-03	1.062532e-04
184           	7.323711e-04	4.353985e-03	5.407881e-03	1.046607e-04
185           	7.273757e-04	4.306708e-03	5.360896e-03	1.032772e-04
186           	7.224502e-04	4.259624e-03	5.316103e-03	1.020864e-04
187           	7.174801e-04	4.212347e-03	5.273535e-03	1.013180e-04
188           	7.124005e-04	4.163418e-03	5.232607e-03	1.010152e-04
189           	7.072141e-04	4.112492e-03	5.192357e-03	1.009123e-04
190           	7.019474e-04	4.058549e-03	5.153007e-03	1.008419e-04
191           	6.965462e-04	4.001958e-03	5.115330e-03	1.007983e-04
192           	6.910790e-04	3.943168e-03	5.078703e-03	1.006166e-04
193           	6.854453e-04	3.882387e-03	5.042336e-03	1.003957e-04
194           	6.796220e-04	3.819705e-03	5.007545e-03	1.002710e-04
195           	6.735947e-04	3.754006e-03	4.972917e-03	1.002581e-04
196           	6.673816e-04	3.685991e-03	4.938427e-03	1.000262e-04
197           	6.610544e-04	3.617349e-03	4.904942e-03	9.956428e-05
198           	6.546058e-04	3.547869e-03	4.872781e-03	9.883165e-05
199           	6.480107e-04	3.480274e-03	4.839821e-03	9.807370e-05
200           	6.413675e-04	3.415945e-03	4.806868e-03	9.745413e-05
201           	6.347754e-04	3.356029e-03	4.774683e-03	9.677929e-05
202           	6.283592e-04	3.300043e-03	4.741786e-03	9.607592e-05
203           	6.222301e-04	3.247249e-03	4.709071e-03	9.520259e-05
204           	6.164388e-04	3.199178e-03	4.676607e-03	9.440876e-05
205           	6.110292e-04	3.154432e-03	4.644472e-03	9.373544e-05
206           	6.060116e-04	3.110730e-03	4.612212e-03	9.313384e-05
207           	6.012155e-04	3.068673e-03	4.578335e-03	9.240671e-05
208           	5.965060e-04	3.029635e-03	4.541998e-03	9.168346e-05
209           	5.917034e-04	2.993132e-03	4.502170e-03	9.085667e-05
210           	5.865790e-04	2.960326e-03	4.457684e-03	8.988120e-05
211           	5.810462e-04	2.932141e-03	4.407169e-03	8.909936e-05
212           	5.749028e-04	2.909209e-03	4.350571e-03	8.852097e-05
213           	5.680387e-04	2.890863e-03	4.287458e-03	8.805536e-05
214           	5.603565e-04	2.877330e-03	4.217743e-03	8.752583e-05
215           	5.518239e-04	2.866243e-03	4.143357e-03	8.683496e-05
216           	5.424917e-04	2.855309e-03	4.062956e-03	8.616512e-05
217           	5.323390e-04	2.839540e-03	3.976219e-03	8.559751e-05
218           	5.213246e-04	2.815730e-03	3.882384e-03	8.498816e-05
219           	5.095924e-04	2.781056e-03	3.781126e-03	8.426007e-05
220           	4.973043e-04	2.734499e-03	3.672871e-03	8.329663e-05
221           	4.846978e-04	2.676164e-03	3.559666e-03	8.206071e-05
222           	4.719701e-04	2.606087e-03	3.441333e-03	8.053070e-05
223           	4.594201e-04	2.528976e-03	3.325157e-03	7.891250e-05
224           	4.470231e-04	2.447672e-03	3.211956e-03	7.697744e-05
225           	4.349368e-04	2.365854e-03	3.104958e-03	7.495326e-05
226           	4.231803e-04	2.289123e-03	3.006878e-03	7.289367e-05
227           	4.116083e-04	2.222870e-03	2.920840e-03	7.087988e-05
228           	4.001395e-04	2.171004e-03	2.844518e-03	6.929304e-05
229           	3.887791e-04	2.130679e-03	2.775564e-03	6.844992e-05
230           	3.775294e-04	2.097573e-03	2.709516e-03	6.782446e-05
231           	3.664245e-04	2.064404e-03	2.642501e-03	6.708200e-05
232           	3.554322e-04	2.025875e-03	2.569429e-03	6.624384e-05
233           	3.445752e-04	1.982720e-03	2.491694e-03	6.512988e-05
234           	3.338620e-04	1.930477e-03	2.409377e-03	6.367620e-05
235           	3.235197e-04	1.867399e-03	2.323612e-03	6.212881e-05
236           	3.139323e-04	1.797545e-03	2.236389e-03	6.070268e-05
237           	3.041309e-04	1.733446e-03	2.138440e-03	5.897017e-05
238           	2.949830e-04	1.672271e-03	2.045023e-03	5.705072e-05
239           	2.870298e-04	1.604558e-03	1.959503e-03	5.515836e-05
240           	2.795492e-04	1.536746e-03	1.873363e-03	5.347548e-05
241           	2.722041e-04	1.474321e-03	1.785624e-03	5.156917e-05
242           	2.655468e-04	1.412885e-03	1.709281e-03	4.984374e-05
243           	2.596732e-04	1.349554e-03	1.645439e-03	4.820998e-05
244           	2.542947e-04	1.292329e-03	1.585187e-03	4.688977e-05
245           	2.492122e-04	1.241886e-03	1.526823e-03	4.568405e-05
246           	2.443814e-04	1.198619e-03	1.469100e-03	4.431907e-05
247           	2.399097e-04	1.154895e-03	1.419369e-03	4.322893e-05
248           	2.359013e-04	1.110123e-03	1.379259e-03	4.231975e-05
249           	2.321895e-04	1.069180e-03	1.342596e-03	4.159654e-05
250           	2.286928e-04	1.032914e-03	1.307619e-03	4.088738e-05
251           	2.253708e-04	1.000118e-03	1.274016e-03	4.006500e-05
252           	2.222242e-04	9.683533e-04	1.245910e-03	3.954912e-05
253           	2.193045e-04	9.364280e-04	1.221801e-03	3.912245e-05
254           	2.166006e-04	9.057883e-04	1.199777e-03	3.867414e-05
255           	2.140220e-04	8.778583e-04	1.179937e-03	3.836823e-05
256           	2.115757e-04	8.535390e-04	1.159247e-03	3.803158e-05
257           	2.092701e-04	8.312896e-04	1.137954e-03	3.738743e-05
258           	2.070405e-04	8.106191e-04	1.120588e-03	3.713985e-05
259           	2.049022e-04	7.908725e-04	1.106169e-03	3.698804e-05
260           	2.028654e-04	7.725609e-04	1.092361e-03	3.684366e-05
261           	2.009422e-04	7.566944e-04	1.077946e-03	3.660876e-05
262           	1.990949e-04	7.433053e-04	1.063894e-03	3.633594e-05
263           	1.972859e-04	7.318883e-04	1.050952e-03	3.610202e-05
264           	1.955235e-04	7.213544e-04	1.039373e-03	3.595890e-05
265           	1.937984e-04	7.116596e-04	1.028552e-03	3.587064e-05
266           	1.921222e-04	7.029877e-04	1.017413e-03	3.570276e-05
267           	1.904915e-04	6.960715e-04	1.005625e-03	3.550720e-05
268           	1.888715e-04	6.905382e-04	9.933405e-04	3.535963e-05
269           	1.872523e-04	6.854458e-04	9.806874e-04	3.526526e-05
270           	1.856530e-04	6.802855e-04	9.676694e-04	3.523187e-05
271           	1.840662e-04	6.750216e-04	9.543029e-04	3.520349e-05
272           	1.824824e-04	6.697218e-04	9.409463e-04	3.515798e-05
273           	1.808769e-04	6.650348e-04	9.277283e-04	3.510270e-05
274           	1.792348e-04	6.608827e-04	9.150836e-04	3.501605e-05
275           	1.775556e-04	6.569460e-04	9.028953e-04	3.485823e-05
276           	1.758641e-04	6.524098e-04	8.914133e-04	3.466334e-05
277           	1.741526e-04	6.475742e-04	8.803655e-04	3.438390e-05
278           	1.723897e-04	6.427778e-04	8.693898e-04	3.405197e-05
279           	1.705446e-04	6.379398e-04	8.588342e-04	3.369496e-05
280           	1.686195e-04	6.338105e-04	8.487884e-04	3.339134e-05
281           	1.666346e-04	6.299648e-04	8.390675e-04	3.308397e-05
282           	1.646301e-04	6.252265e-04	8.290983e-04	3.284003e-05
283           	1.626177e-04	6.196986e-04	8.189435e-04	3.256354e-05
284           	1.605955e-04	6.135745e-04	8.088024e-04	3.231361e-05
285           	1.585737e-04	6.073283e-04	7.987841e-04	3.200696e-05
286           	1.565499e-04	6.018043e-04	7.889886e-04	3.169162e-05
287           	1.545347e-04	5.971281e-04	7.795830e-04	3.136793e-05
288           	1.525134e-04	5.923398e-04	7.702745e-04	3.104865e-05
289           	1.504831e-04	5.872674e-04	7.610865e-04	3.074324e-05
290           	1.484680e-04	5.819727e-04	7.521895e-04	3.043709e-05
291           	1.464801e-04	5.766080e-04	7.433419e-04	3.014078e-05
292           	1.445169e-04	5.712055e-04	7.348954e-04	2.980337e-05
293           	1.425910e-04	5.660141e-04	7.269836e-04	2.945356e-05
294           	1.407093e-04	5.615848e-04	7.193101e-04	2.911245e-05
295           	1.388641e-04	5.575030e-04	7.119791e-04	2.880862e-05
296           	1.370416e-04	5.533066e-04	7.050597e-04	2.851868e-05
297           	1.352595e-04	5.490683e-04	6.985542e-04	2.821876e-05
298           	1.335113e-04	5.445731e-04	6.923380e-04	2.786218e-05
299           	1.318072e-04	5.397057e-04	6.865821e-04	2.753709e-05
300           	1.301571e-04	5.344464e-04	6.811364e-04	2.719904e-05
301           	1.285513e-04	5.290793e-04	6.761702e-04	2.688070e-05
302           	1.269899e-04	5.238418e-04	6.717619e-04	2.658134e-05
303           	1.254746e-04	5.184159e-04	6.676051e-04	2.627276e-05
304           	1.239931e-04	5.125796e-04	6.637239e-04	2.593375e-05
305           	1.225494e-04	5.063738e-04	6.600295e-04	2.561157e-05
306           	1.211428e-04	4.995840e-04	6.565072e-04	2.534411e-05
307           	1.197763e-04	4.924947e-04	6.531412e-04	2.506979e-05
308           	1.184514e-04	4.853856e-04	6.499743e-04	2.478772e-05
309           	1.171650e-04	4.781137e-04	6.468201e-04	2.450074e-05
310           	1.159144e-04	4.705819e-04	6.435655e-04	2.418885e-05
311           	1.146923e-04	4.627334e-04	6.402311e-04	2.394961e-05
312           	1.134945e-04	4.545859e-04	6.367496e-04	2.371082e-05
313           	1.123146e-04	4.461780e-04	6.331051e-04	2.346984e-05
314           	1.111534e-04	4.374826e-04	6.291896e-04	2.320438e-05
315           	1.100030e-04	4.285991e-04	6.249791e-04	2.297218e-05
316           	1.088547e-04	4.197446e-04	6.204628e-04	2.274244e-05
317           	1.077157e-04	4.110901e-04	6.157400e-04	2.256349e-05
318           	1.065810e-04	4.024613e-04	6.107204e-04	2.234453e-05
319           	1.054477e-04	3.937430e-04	6.052658e-04	2.211561e-05
320           	1.043168e-04	3.849619e-04	5.994327e-04	2.189916e-05
321           	1.031870e-04	3.762367e-04	5.933698e-04	2.169811e-05
322           	1.020593e-04	3.677216e-04	5.871405e-04	2.148961e-05
323           	1.009248e-04	3.593389e-04	5.806106e-04	2.128212e-05
324           	9.978817e-05	3.511713e-04	5.738386e-04	2.109618e-05
325           	9.864784e-05	3.432737e-04	5.669952e-04	2.094746e-05
326           	9.750816e-05	3.356825e-04	5.600899e-04	2.077547e-05
327           	9.637065e-05	3.283849e-04	5.531278e-04	2.057308e-05
328           	9.523152e-05	3.214061e-04	5.461811e-04	2.038682e-05
329           	9.408438e-05	3.149299e-04	5.392036e-04	2.019859e-05
330           	9.293021e-05	3.088187e-04	5.322142e-04	2.003445e-05
331           	9.177246e-05	3.030297e-04	5.252207e-04	1.985568e-05
332           	9.062039e-05	2.974634e-04	5.182741e-04	1.967859e-05
333           	8.947503e-05	2.921306e-04	5.113575e-04	1.947923e-05
334           	8.834601e-05	2.870456e-04	5.045147e-04	1.927439e-05
335           	8.722548e-05	2.822541e-04	4.976738e-04	1.909134e-05
336           	8.611659e-05	2.777397e-04	4.908677e-04	1.893516e-05
337           	8.501953e-05	2.734468e-04	4.841418e-04	1.879730e-05
338           	8.393827e-05	2.693010e-04	4.774977e-04	1.862972e-05
339           	8.286076e-05	2.652778e-04	4.709630e-04	1.845309e-05
340           	8.179987e-05	2.613821e-04	4.645245e-04	1.827471e-05
341           	8.074847e-05	2.576508e-04	4.582219e-04	1.810223e-05
342           	7.970494e-05	2.540618e-04	4.520749e-04	1.791411e-05
343           	7.866751e-05	2.505942e-04	4.461516e-04	1.773306e-05
344           	7.763841e-05	2.472353e-04	4.403864e-04	1.756981e-05
345           	7.661448e-05	2.439437e-04	4.347278e-04	1.744057e-05
346           	7.559586e-05	2.407013e-04	4.292038e-04	1.729584e-05
347           	7.458521e-05	2.374797e-04	4.236933e-04	1.716658e-05
348           	7.358851e-05	2.342429e-04	4.183047e-04	1.699326e-05
349           	7.259640e-05	2.310115e-04	4.130268e-04	1.683423e-05
350           	7.161898e-05	2.278014e-04	4.078405e-04	1.664956e-05
351           	7.064575e-05	2.245333e-04	4.026369e-04	1.646271e-05
352           	6.968136e-05	2.212024e-04	3.975120e-04	1.624171e-05
353           	6.873221e-05	2.177574e-04	3.924170e-04	1.606658e-05
354           	6.780459e-05	2.142731e-04	3.873914e-04	1.587524e-05
355           	6.689491e-05	2.107267e-04	3.823796e-04	1.571152e-05
356           	6.600418e-05	2.072444e-04	3.774871e-04	1.592329e-05
357           	6.500801e-05	2.032047e-04	3.770646e-04	1.592289e-05
358           	6.413142e-05	1.996598e-04	3.770499e-04	1.574935e-05
359           	6.325679e-05	1.964586e-04	3.722397e-04	1.559043e-05
360           	6.238091e-05	1.933119e-04	3.642801e-04	1.543659e-05
361           	6.155137e-05	1.901244e-04	3.572897e-04	1.523554e-05
362           	6.073322e-05	1.869714e-04	3.528979e-04	1.507398e-05
363           	5.990345e-05	1.841445e-04	3.500328e-04	1.497270e-05
364           	5.906425e-05	1.818248e-04	3.463158e-04	1.488589e-05
365           	5.827368e-05	1.795353e-04	3.426625e-04	1.475230e-05
366           	5.749131e-05	1.773934e-04	3.380388e-04	1.458872e-05
367           	5.670001e-05	1.753287e-04	3.330727e-04	1.449330e-05
368           	5.589524e-05	1.733466e-04	3.282158e-04	1.442710e-05
369           	5.513675e-05	1.714905e-04	3.250937e-04	1.432797e-05
370           	5.439530e-05	1.699148e-04	3.221309e-04	1.419097e-05
371           	5.363148e-05	1.688285e-04	3.182349e-04	1.412426e-05
372           	5.290600e-05	1.673700e-04	3.146045e-04	1.399692e-05
373           	5.217026e-05	1.662164e-04	3.106878e-04	1.392769e-05
374           	5.147415e-05	1.648687e-04	3.074568e-04	1.378038e-05
375           	5.076004e-05	1.641452e-04	3.040462e-04	1.370533e-05
376           	5.007627e-05	1.629622e-04	3.013917e-04	1.356485e-05
377           	4.937286e-05	1.621847e-04	2.980452e-04	1.349777e-05
378           	4.870408e-05	1.610228e-04	2.952243e-04	1.335171e-05
379           	4.802107e-05	1.602647e-04	2.918144e-04	1.327190e-05
380           	4.735926e-05	1.594333e-04	2.888789e-04	1.317150e-05
381           	4.672472e-05	1.582970e-04	2.863416e-04	1.300737e-05
382           	4.606434e-05	1.576826e-04	2.830139e-04	1.288191e-05
383           	4.541801e-05	1.569704e-04	2.799575e-04	1.281202e-05
384           	4.481529e-05	1.559382e-04	2.778071e-04	1.264231e-05
385           	4.419091e-05	1.551965e-04	2.746612e-04	1.253586e-05
386           	4.358369e-05	1.544046e-04	2.717236e-04	1.239999e-05
387           	4.299266e-05	1.556314e-04	2.690811e-04	1.223736e-05
388           	4.238356e-05	1.565910e-04	2.653702e-04	1.210870e-05
389           	4.180043e-05	1.559360e-04	2.623627e-04	1.205071e-05
390           	4.126262e-05	1.541917e-04	2.605319e-04	1.188800e-05
391           	4.070129e-05	1.527853e-04	2.574690e-04	1.179581e-05
392           	4.015366e-05	1.521521e-04	2.543947e-04	1.169845e-05
393           	3.963772e-05	1.518957e-04	2.520380e-04	1.156510e-05
394           	3.910239e-05	1.514477e-04	2.486138e-04	1.144486e-05
395           	3.858323e-05	1.505462e-04	2.456069e-04	1.137358e-05
396           	3.809959e-05	1.494205e-04	2.436715e-04	1.123583e-05
397           	3.759444e-05	1.482648e-04	2.404444e-04	1.117358e-05
398           	3.711576e-05	1.473241e-04	2.378477e-04	1.107476e-05
