# y+ ()       
# Time        	patch         	min           	max           	average       
350           	diffuser_ext	2.039304e-02	9.477962e+01	4.981107e+00
360           	nozzle_int	2.582095e+00	6.746201e+02	4.900213e+01
360           	nozzle_ext	8.840903e-04	8.531585e+01	9.288539e-01
360           	collector_int	5.992106e+00	2.098094e+02	8.202732e+01
360           	collector_ext	1.071992e-01	8.586418e+01	9.330761e+00
360           	diffuser_int	1.686189e+00	4.982426e+02	5.974606e+01
360           	diffuser_ext	2.253273e-02	9.479993e+01	4.978768e+00
370           	nozzle_int	2.598092e+00	6.746199e+02	4.900216e+01
370           	nozzle_ext	2.010570e-03	8.531918e+01	9.304006e-01
370           	collector_int	6.001389e+00	2.099813e+02	8.205560e+01
370           	collector_ext	7.863225e-02	8.587059e+01	9.334435e+00
370           	diffuser_int	1.655684e+00	4.981425e+02	5.981639e+01
370           	diffuser_ext	1.228803e-02	9.481527e+01	4.976779e+00
380           	nozzle_int	2.614305e+00	6.746198e+02	4.900220e+01
380           	nozzle_ext	1.959109e-03	8.531612e+01	9.319365e-01
380           	collector_int	6.009291e+00	2.101215e+02	8.207823e+01
380           	collector_ext	7.594820e-02	8.587401e+01	9.337912e+00
380           	diffuser_int	1.631427e+00	4.980762e+02	5.987593e+01
380           	diffuser_ext	9.682656e-03	9.482628e+01	4.974981e+00
390           	nozzle_int	2.631004e+00	6.746197e+02	4.900224e+01
390           	nozzle_ext	1.248577e-03	8.531675e+01	9.335278e-01
390           	collector_int	6.016237e+00	2.102420e+02	8.209643e+01
390           	collector_ext	6.237515e-02	8.587440e+01	9.340947e+00
390           	diffuser_int	1.614865e+00	4.980292e+02	5.992558e+01
390           	diffuser_ext	2.024046e-02	9.483344e+01	4.973561e+00
400           	nozzle_int	2.648091e+00	6.746197e+02	4.900229e+01
400           	nozzle_ext	1.886056e-03	8.531582e+01	9.351513e-01
400           	collector_int	6.022631e+00	2.103539e+02	8.211172e+01
400           	collector_ext	6.042737e-02	8.587373e+01	9.343578e+00
400           	diffuser_int	1.605231e+00	4.979993e+02	5.996704e+01
400           	diffuser_ext	1.032647e-02	9.483810e+01	4.972640e+00
410           	nozzle_int	2.665675e+00	6.746199e+02	4.900235e+01
410           	nozzle_ext	1.060436e-03	8.531503e+01	9.368493e-01
410           	collector_int	6.028760e+00	2.104629e+02	8.212497e+01
410           	collector_ext	3.801009e-02	8.587253e+01	9.345411e+00
410           	diffuser_int	1.601428e+00	4.979718e+02	6.000118e+01
410           	diffuser_ext	1.774207e-02	9.484124e+01	4.972753e+00
420           	nozzle_int	2.683702e+00	6.746202e+02	4.900242e+01
420           	nozzle_ext	6.367310e-04	8.531502e+01	9.385883e-01
420           	collector_int	6.034642e+00	2.105678e+02	8.213700e+01
420           	collector_ext	8.560372e-02	8.587132e+01	9.346820e+00
420           	diffuser_int	1.598801e+00	4.979462e+02	6.002899e+01
420           	diffuser_ext	9.119036e-03	9.484347e+01	4.973444e+00
430           	nozzle_int	2.702232e+00	6.746205e+02	4.900249e+01
430           	nozzle_ext	1.079890e-03	8.531378e+01	9.404431e-01
430           	collector_int	6.040170e+00	2.106674e+02	8.214851e+01
430           	collector_ext	3.136938e-02	8.587044e+01	9.347764e+00
430           	diffuser_int	1.596690e+00	4.979265e+02	6.005137e+01
430           	diffuser_ext	8.807446e-03	9.484557e+01	4.973498e+00
440           	nozzle_int	2.721207e+00	6.746209e+02	4.900256e+01
440           	nozzle_ext	1.440783e-03	8.531300e+01	9.423593e-01
440           	collector_int	6.045395e+00	2.107659e+02	8.216022e+01
440           	collector_ext	3.155530e-02	8.586936e+01	9.348960e+00
440           	diffuser_int	1.596421e+00	4.979041e+02	6.006908e+01
440           	diffuser_ext	1.842600e-02	9.484782e+01	4.973116e+00
450           	nozzle_int	2.740744e+00	6.746212e+02	4.900264e+01
450           	nozzle_ext	1.580153e-03	8.531204e+01	9.442862e-01
450           	collector_int	6.050572e+00	2.108696e+02	8.217257e+01
450           	collector_ext	1.305892e-01	8.586770e+01	9.350376e+00
450           	diffuser_int	1.595933e+00	4.978782e+02	6.008308e+01
450           	diffuser_ext	2.131101e-02	9.484978e+01	4.971794e+00
460           	nozzle_int	2.760843e+00	6.746208e+02	4.900268e+01
460           	nozzle_ext	4.933296e-04	8.531033e+01	9.463215e-01
460           	collector_int	6.055766e+00	2.109776e+02	8.218564e+01
460           	collector_ext	6.807281e-02	8.586533e+01	9.351598e+00
460           	diffuser_int	1.594731e+00	4.978468e+02	6.009409e+01
460           	diffuser_ext	8.781477e-03	9.485110e+01	4.970484e+00
470           	nozzle_int	2.781465e+00	6.746204e+02	4.900270e+01
470           	nozzle_ext	5.476101e-04	8.530749e+01	9.484234e-01
470           	collector_int	6.060821e+00	2.110877e+02	8.219947e+01
470           	collector_ext	1.138578e-01	8.586256e+01	9.352788e+00
470           	diffuser_int	1.594273e+00	4.978127e+02	6.010264e+01
470           	diffuser_ext	2.428187e-02	9.485194e+01	4.968851e+00
480           	nozzle_int	2.802656e+00	6.746200e+02	4.900276e+01
480           	nozzle_ext	1.373786e-03	8.530282e+01	9.506055e-01
480           	collector_int	6.065867e+00	2.112022e+02	8.221373e+01
480           	collector_ext	8.494617e-02	8.585944e+01	9.354015e+00
480           	diffuser_int	1.593614e+00	4.977759e+02	6.010925e+01
480           	diffuser_ext	1.523319e-02	9.485253e+01	4.966808e+00
490           	nozzle_int	2.824431e+00	6.746203e+02	4.900284e+01
490           	nozzle_ext	6.241127e-04	8.529520e+01	9.529805e-01
490           	collector_int	6.070984e+00	2.113187e+02	8.222790e+01
490           	collector_ext	7.904794e-02	8.585586e+01	9.355440e+00
490           	diffuser_int	1.592518e+00	4.977343e+02	6.011451e+01
490           	diffuser_ext	1.069347e-02	9.485285e+01	4.964678e+00
500           	nozzle_int	2.846841e+00	6.746208e+02	4.900295e+01
500           	nozzle_ext	1.293429e-03	8.527805e+01	9.553974e-01
500           	collector_int	6.076029e+00	2.114370e+02	8.224257e+01
500           	collector_ext	2.914001e-02	8.585209e+01	9.356720e+00
500           	diffuser_int	1.592509e+00	4.976900e+02	6.011888e+01
500           	diffuser_ext	5.909902e-03	9.485312e+01	4.962640e+00
